"","Country/Region","Date","R","ci_95_u","ci_95_l","ci_65_u","ci_65_l","days_infectious","last_updated"
"40","Georgia",2020-05-09,0.698310839965512,1.0604125526404,0.303861777787921,0.877454559037972,0.520544212257015,7,2021-02-25
"41","Georgia",2020-05-10,0.734320134932995,1.08999844355206,0.353084284274118,0.907096036754942,0.561988969051813,7,2021-02-25
"42","Georgia",2020-05-11,0.750743361928188,1.1010993683985,0.367252265961622,0.923854851082062,0.579403677179642,7,2021-02-25
"43","Georgia",2020-05-12,0.801764856456931,1.15810531903496,0.433402599079989,0.970130348633748,0.631942612205051,7,2021-02-25
"44","Georgia",2020-05-13,0.882676521457353,1.25675282284915,0.523368366552094,1.05231219977271,0.713621182879144,7,2021-02-25
"45","Georgia",2020-05-14,0.987769596174699,1.41349901711974,0.624797862160044,1.17144371817525,0.802219189047044,7,2021-02-25
"46","Georgia",2020-05-15,0.948002962206634,1.33827781495209,0.589205205100159,1.12518189025881,0.772187388616502,7,2021-02-25
"47","Georgia",2020-05-16,0.9550342683218,1.35449467870905,0.59630031143543,1.12901864728404,0.780012147399163,7,2021-02-25
"48","Georgia",2020-05-17,0.926717225017343,1.31220388230678,0.569247711005307,1.09822483405542,0.754367388783774,7,2021-02-25
"49","Georgia",2020-05-18,0.863613769376793,1.22509053562308,0.505458160910554,1.03400628218855,0.693971622034593,7,2021-02-25
"50","Georgia",2020-05-19,0.821169495895264,1.17763057791765,0.449355561273697,0.990559825713723,0.651193289912498,7,2021-02-25
"51","Georgia",2020-05-20,0.791488265236195,1.14599106894322,0.408947432632315,0.962082599126123,0.619444636978857,7,2021-02-25
"52","Georgia",2020-05-21,0.767869691921994,1.12018843115722,0.385082261304652,0.942465021973603,0.59381266133563,7,2021-02-25
"53","Georgia",2020-05-22,0.722914241904087,1.08638942502945,0.317171758161043,0.904838165601835,0.541133050797067,7,2021-02-25
"54","Georgia",2020-05-23,0.715481446330139,1.08027957642913,0.300330928120911,0.901407009301335,0.530423301969334,7,2021-02-25
"55","Georgia",2020-05-24,0.705866940106517,1.07934932390307,0.279461698425687,0.896767350284324,0.514536873599902,7,2021-02-25
"56","Georgia",2020-05-25,0.730220968713134,1.10661223381716,0.294063606156913,0.923199747164422,0.535611051720499,7,2021-02-25
"57","Georgia",2020-05-26,0.798383698563,1.16692810130652,0.371619484069552,0.980534758396924,0.614650980071744,7,2021-02-25
"58","Georgia",2020-05-27,0.916307482536084,1.27213778055476,0.536701445359507,1.08623689576256,0.74486442401377,7,2021-02-25
"59","Georgia",2020-05-28,1.0580117577176,1.43812640579245,0.698534563099979,1.2296113116911,0.883841672507181,7,2021-02-25
"60","Georgia",2020-05-29,1.23957748535088,1.70657783495181,0.84655335335052,1.44599087877337,1.03339422177886,7,2021-02-25
"61","Georgia",2020-05-30,1.37325290000903,1.94230355756572,0.91790045308224,1.62106127962724,1.12160444289865,7,2021-02-25
"62","Georgia",2020-05-31,1.43943138325932,2.07539207950721,0.947900487056901,1.71560404477293,1.15936136246245,7,2021-02-25
"63","Georgia",2020-06-01,1.24482402170751,1.69270982293487,0.85458697783011,1.44537105706662,1.04465425788199,7,2021-02-25
"64","Georgia",2020-06-02,1.05632307798469,1.42807699644055,0.69142883125882,1.22771181676638,0.888497818189747,7,2021-02-25
"65","Georgia",2020-06-03,0.94068110220039,1.30493052070451,0.545621871325889,1.11622625452122,0.766861964164481,7,2021-02-25
"66","Georgia",2020-06-04,0.86193659877133,1.2354121159186,0.432710390973906,1.04863898622634,0.673248888151772,7,2021-02-25
"67","Georgia",2020-06-05,0.842978812489421,1.21374226330453,0.416065190489111,1.03107681253543,0.654522551605969,7,2021-02-25
"68","Georgia",2020-06-06,0.84232850405426,1.21143708801299,0.408633311330781,1.03015642876432,0.655059387457806,7,2021-02-25
"69","Georgia",2020-06-07,0.864989078665434,1.23225938611278,0.449426858741079,1.04981007469579,0.680335911395949,7,2021-02-25
"70","Georgia",2020-06-08,0.943473312311727,1.2984869009113,0.55596725031242,1.11629533823114,0.771556478624414,7,2021-02-25
"71","Georgia",2020-06-09,1.05233222814238,1.42735141960841,0.694443760092762,1.22136966757679,0.882244713479608,7,2021-02-25
"72","Georgia",2020-06-10,1.14163619337166,1.53918657966426,0.783900713794942,1.31856418858603,0.965090873752139,7,2021-02-25
"73","Georgia",2020-06-11,1.17117918868043,1.57685180636327,0.806163565783716,1.35295459361517,0.988873577635917,7,2021-02-25
"74","Georgia",2020-06-12,1.24480744632592,1.69439479122201,0.862908048572995,1.44478954375766,1.04228333360827,7,2021-02-25
"75","Georgia",2020-06-13,1.23250112056004,1.67808781289996,0.847240494008885,1.43156837258661,1.03285150335082,7,2021-02-25
"76","Georgia",2020-06-14,1.22358171674172,1.67488954451264,0.829019656275514,1.42475533142464,1.0222969372188,7,2021-02-25
"77","Georgia",2020-06-15,1.15117780349855,1.57818911629565,0.780499545803298,1.33592337253264,0.963357509297888,7,2021-02-25
"78","Georgia",2020-06-16,1.00518512638011,1.37752230037468,0.640824167176601,1.17640562550901,0.83360190838619,7,2021-02-25
"79","Georgia",2020-06-17,0.950022512774061,1.31613957457611,0.582746074462562,1.11945516258507,0.780238194257061,7,2021-02-25
"80","Georgia",2020-06-18,0.868464806316628,1.23391415004457,0.486475485868081,1.04149039748684,0.694517295611966,7,2021-02-25
"81","Georgia",2020-06-19,0.803502339142344,1.16951149519123,0.405767407526768,0.982699678059115,0.626682323519258,7,2021-02-25
"82","Georgia",2020-06-20,0.769524341215791,1.13273169010034,0.361821103737412,0.948963632173401,0.592375673802382,7,2021-02-25
"83","Georgia",2020-06-21,0.774575603244666,1.13717205516446,0.386403149443489,0.952940951233656,0.597156806924069,7,2021-02-25
"84","Georgia",2020-06-22,0.724449824189897,1.09385636943894,0.322482457391084,0.907809533250884,0.542722085749686,7,2021-02-25
"85","Georgia",2020-06-23,0.708308066566528,1.08147546732157,0.297868948576108,0.894810314301381,0.521409150760089,7,2021-02-25
"86","Georgia",2020-06-24,0.701515651138437,1.0752503685453,0.286179121598346,0.890873848349283,0.514368158077699,7,2021-02-25
"87","Georgia",2020-06-25,0.703217410668788,1.0705468835698,0.294240529685795,0.89138857173844,0.518318881402638,7,2021-02-25
"88","Georgia",2020-06-26,0.708131991603757,1.07751371776524,0.294455499544626,0.895973123362726,0.521030238012499,7,2021-02-25
"89","Georgia",2020-06-27,0.73476553686929,1.10219453301981,0.324035062072092,0.921130295256555,0.549241486484631,7,2021-02-25
"90","Georgia",2020-06-28,0.779994578710891,1.14317736661642,0.385833268883753,0.960580328419338,0.598152367850294,7,2021-02-25
"91","Georgia",2020-06-29,0.823833416668618,1.18684047217462,0.428152332308327,1.00264075583042,0.645945010408788,7,2021-02-25
"92","Georgia",2020-06-30,0.894245629146039,1.26053620359768,0.516640268042112,1.06545675302985,0.721939550639215,7,2021-02-25
"93","Georgia",2020-07-01,0.99035465862847,1.35972420692222,0.627755550396459,1.15905925224024,0.82052121460784,7,2021-02-25
"94","Georgia",2020-07-02,1.09509470587551,1.49871216374012,0.734631526093525,1.27329150008328,0.916545940677861,7,2021-02-25
"95","Georgia",2020-07-03,1.08389197756894,1.46382263892404,0.72176751012093,1.25698253691521,0.910913817645512,7,2021-02-25
"96","Georgia",2020-07-04,1.08084184766541,1.45171794128202,0.720527536143268,1.24946247982577,0.91178847758951,7,2021-02-25
"97","Georgia",2020-07-05,1.06382885253355,1.42582837620243,0.696755431538658,1.23332376514377,0.893282112443846,7,2021-02-25
"98","Georgia",2020-07-06,1.07514747456302,1.43095919766576,0.703679067092145,1.24500176225151,0.905672618399323,7,2021-02-25
"99","Georgia",2020-07-07,1.13639715903571,1.50711712860498,0.778687359366749,1.30585081168184,0.96753171169558,7,2021-02-25
"100","Georgia",2020-07-08,1.17788099949259,1.55049941568048,0.818297712669873,1.34777976314576,1.00981870674495,7,2021-02-25
